id,default_flag,days_past_due,balance,credit_limit,external_score
4855,0,11,87.80841893,400,295
4856,1,54,61.09257656,200,9
4857,1,6,87.74104678,200,30
4858,1,4,734.6835454,1200,644
4859,1,0,216.3706105,1700,556
4860,0,24,571.9710337,1400,707
4861,0,0,684.6864212,2200,817
4862,1,30,134.6289032,500,328
4863,1,86,489.4111853,800,523
4864,0,2,526.9399985,1700,635
4865,0,1,984.8966609,1700,893
4866,0,0,867.4846933,1200,525
4867,1,0,516.5632088,1100,471
4868,0,4,1263.653173,1700,919
4869,1,0,360.5953992,700,475
4870,0,0,394.4626989,700,619
4871,0,0,395.1470411,500,390
4872,0,0,1452.41676,1500,868
4873,0,18,134.8445664,900,416
4874,1,8,660.3742755,900,581
4875,0,0,715.3029308,1400,510
4876,1,1,130.3448339,1000,299
4877,1,16,104.1958426,200,95
4878,1,45,808.460401,1100,405
4879,0,1,94.51236335,1100,539
4880,0,0,723.4005441,1000,711
4881,0,3,34.1974162,700,162
4882,1,7,550.1068389,1000,426
4883,0,8,481.0595943,1100,856
4884,0,0,772.1466244,1400,663
4885,0,3,320.8927119,700,21
4886,0,4,1428.447119,1600,883
4887,0,0,1599.790863,1700,700
4888,0,0,771.0634772,1100,552
4889,0,1,324.790343,1500,701
4890,1,0,611.3342836,800,351
4891,1,13,764.4787424,900,258
4892,0,3,494.3763917,700,466
4893,0,0,1535.658138,2000,928
4894,0,0,1083.701699,2100,773
4895,0,0,1239.475226,1600,905
4896,0,5,491.3914735,600,206
4897,1,72,174.0777564,600,355
4898,1,16,213.6409164,700,64
4899,0,0,114.4031963,1800,981
4900,0,0,1539.166683,2000,914
4901,0,1,823.8887571,2100,956
4902,0,0,1197.245442,3200,738
4903,0,0,523.0571448,1700,922
4904,0,49,642.9390229,1100,289
4905,0,98,94.70276083,600,229
4906,1,79,551.4384202,800,170
4907,0,12,389.8519176,500,11
4908,0,0,1259.804663,2000,858
4909,0,0,434.3464057,600,593
4910,0,53,163.2177899,200,297
4911,1,0,922.2246573,1100,219
4912,0,1,829.5757824,1100,188
4913,0,0,60.20158212,2000,990
4914,0,29,557.1102048,1200,658
4915,1,30,462.4576732,900,546
4916,0,1,1619.618078,1800,879
4917,1,30,46.13587978,400,36
4918,0,3,1513.494095,2400,689
4919,0,0,1121.204436,1600,615
4920,1,1,36.9899333,600,14
4921,0,1,130.5930295,600,731
4922,0,4,733.4589499,1600,815
4923,0,0,324.9674581,600,477
4924,0,0,273.708421,600,757
4925,1,7,188.8516395,500,117
4926,0,19,239.1860014,1100,697
4927,0,17,39.30328332,700,246
4928,0,12,565.4572489,1300,704
4929,0,1,624.8269888,700,446
4930,0,3,785.5874742,2100,928
4931,0,3,494.1132314,1600,897
4932,0,0,343.0879707,2100,901
4933,0,172,412.2862429,1700,310
4934,0,0,564.8661379,1800,634
4935,0,0,4.26548966,2500,928
4936,0,0,468.6712504,2100,813
4937,0,3,9.403782277,400,457
4938,1,13,193.9637394,800,257
4939,1,1,1467.406269,2300,809
4940,0,0,1366.740686,1400,839
4941,0,0,826.5696088,1200,393
4942,0,2,919.4451552,1000,594
4943,1,9,303.3329763,1000,95
4944,0,7,601.5663571,1100,447
4945,0,12,355.3886262,900,388
4946,0,0,533.7445298,1000,877
4947,0,6,212.1578724,2000,833
4948,0,0,164.8948499,700,404
4949,0,0,1906.200858,2300,855
4950,0,0,375.6018186,1300,666
4951,1,58,987.5266361,1200,269
4952,0,1,319.1513573,400,493
4953,0,2,136.1664221,200,68
4954,0,0,745.8661065,900,826
4955,1,0,434.1225798,1900,810
4956,1,33,236.4090502,2300,731
4957,0,0,597.0186446,3300,953
4958,0,1,562.7252417,1400,713
4959,1,2,222.0253641,600,249
4960,0,1,281.0492619,600,859
4961,1,2,482.5704539,900,298
4962,1,26,163.4986287,600,214
4963,1,0,590.5092161,1900,841
4964,1,78,617.1708109,800,220
4965,1,177,176.3099318,200,86
4966,0,14,455.741044,1400,785
4967,0,2,149.9927819,700,206
4968,1,60,1071.810407,1100,677
4969,0,1,364.0901648,1100,579
4970,0,1,385.7931231,1400,666
4971,0,0,1035.118212,1100,750
4972,0,4,1227.840792,2000,703
4973,0,17,126.0755563,400,376
4974,0,4,1111.702036,1500,502
4975,0,0,594.779219,1200,851
4976,0,6,1863.416226,2100,769
4977,1,6,95.9326235,200,29
4978,0,91,348.3778036,1000,390
4979,0,5,550.2213325,900,63
4980,0,0,207.2984226,900,403
4981,0,2,1020.8464,1500,645
4982,1,26,1951.044589,2200,810
4983,1,79,6.542149608,400,333
4984,0,8,507.242764,800,227
4985,1,4,612.4808608,800,433
4986,1,35,341.2495974,400,299
4987,1,66,22.11200768,1300,316
4988,0,5,210.7049642,300,182
4989,0,0,1005.744835,1400,606
4990,0,1,1637.33915,1800,821
4991,1,56,20.58251199,1100,50
4992,0,0,1550.931088,1600,960
4993,0,13,201.2205894,300,204
4994,0,11,124.7588179,900,287
4995,0,0,861.8110437,1600,843
4996,1,50,783.2224636,1200,683
4997,0,1,958.55595,2400,961
4998,0,19,57.22641106,200,56
4999,0,15,438.8085155,600,301
5000,1,1,173.7490985,1800,608
